Date,Open,High,Low,Close,Volume,Adj Close
1973-06-25,0,"10,888.3","10,653.71","64,939,666.00",5842550000,"10,748.26"
1973-06-22,0.00,"10,880.14","10,386.18","58,242,467.00",6893700000,"10,785.14"
1973-06-19,0.00,"10,622.27","10,221.5","70,584,439.00",9472910400,"10,380.43"
1973-06-16,0.00,"10,925.86","9,787.17","73,117,200.00",10617809600,"10,520.32"
1973-06-13,0.0,"10,984.05","10,754.3","69,118,656.00",6795940000,"10,868.12"
1973-06-10,0.00,"11,149.48","10,843.71","64,002,127.00",6594720000,"10,926.77"
1973-06-07,0.0,"11,203.37","11,004.15","64,055,216.00",4938050000,"11,151.83"
1973-06-04,0.00,"11,235.94","10,984.35","65,123,667.00",6048260000,"11,008.61"
1973-06-01,0.00,"11,232.54","11,045.64","54,616,961.00",6059410000,"11,167.32"
1973-05-29,0.00,"11,115.63","10,938.48","54,067,924.00",6342310000,"11,045.27"
1973-05-26,0.00,"11,260.88","10,962.81","60,269,671.00",7454540000,"10,991.99"
1973-05-23,0.00,"11,308.95","11,150.01","56,541,381.00",5647760000,"11,205.03"
1973-05-20,0.00,"11,247.2","11,058.87","59,553,293.00",5326060000,"11,204.28"
1973-05-17,0.00,"11,175.33","10,975.66","53,668,055.00",6035780000,"11,134.29"
1973-05-14,0.00,"11,217.35","11,018.59","65,720,645.00",5724310000,"11,124.92"
1973-05-11,0.00,"11,190.22","11,045.8","67,515,979.00",5316590000,"11,117.06"
1973-05-08,0.00,"11,116.76","10,940.6","62,557,416.00",6597740000,"11,092.05"
1973-05-05,0.00,"11,186.82","10,947.55","57,954,225.00",8108470400,"11,018.66"
1973-05-01,0.00,"11,189.61","11,051.31","55,342,565.00",5995330000,"11,144.57"
1973-04-28,0.0,"11,147.14","11,004.61","59,531,353.00",5760040000,"11,123.11"
1973-04-25,0.00,"11,072.7","10,925.86","49,450,152.00",5403580000,"11,019.42"
1973-04-22,0.00,"11,066.96","10,957.22","52,758,886.00",4607090000,"11,005.97"
1973-04-19,0.00,"11,032.12","10,894.19","59,723,147.00",4511570000,"10,997.35"
1973-04-16,0.00,"10,969.92","10,810.15","53,866,781.00",4726970000,"10,927.07"
1973-04-13,0.00,"11,000.22","10,835.77","57,633,352.00",5101430000,"10,897.52"
1973-04-10,0.00,"11,017.76","10,893.89","49,661,992.00",4086180000,"10,969.99"
1973-04-07,0.00,"11,026.75","10,880.36","63,074,585.00",3881620000,"10,973.55"
1973-04-04,0.00,"10,983.14","10,851.57","62,691,720.00",4006870000,"10,927.07"
1973-04-01,0.00,"10,933.19","10,802.22","59,887,374.00",4484340000,"10,856.63"
1973-03-29,0.00,"10,968.56","10,837.21","56,885,147.00",4085000000,"10,907.42"
1973-03-26,0.00,"10,954.43","10,827.91","54,602,625.00",4375580000,"10,895.86"
1973-03-23,0.00,"10,934.85","10,801.84","58,545,911.00",4708420000,"10,850.36"
1973-03-20,0.00,"10,985.26","10,818.77","46,588,866.00",5668900000,"10,841.21"
1973-03-17,0.00,"10,925.48","10,788.77","47,442,993.00",4705750000,"10,836.15"
1973-03-14,0.00,"10,906.06","10,752.41","49,488,912.00",4411640000,"10,888.83"
1973-03-11,0,"10,836.68","10,672.23","47,973,305.00",4261680000,"10,785.89"
1973-03-08,0,"10,869.55","10,665.35","47,433,806.00",5212410000,"10,741.98"
1973-03-05,0.00,"10,821.49","10,686.89","38,407,435.00",4234510000,"10,779.17"
1973-03-02,0.00,"10,787.86","10,658.1","69,504,972.00",4963200000,"10,733.67"
1973-02-27,0.00,"10,717.42","10,594.16","68,825,069.00",4369770000,"10,685.98"
1973-02-23,0.00,"10,680.32","10,540.65","65,571,218.00",4164110000,"10,642.15"
1973-02-20,0.00,"10,690.9","10,561.66","62,106,448.00",4928160000,"10,624.69"
1973-02-17,0.00,"10,626.73","10,489.87","61,806,886.00",4669060000,"10,611.84"
1973-02-14,0.00,"10,639.05","10,502.64","64,376,198.00",5469120000,"10,567.33"
1973-02-11,0.00,"10,637.46","10,493.49","52,409,806.00",5185570000,"10,564.38"
1973-02-08,0.00,"10,632.48","10,500.9","54,621,077.00",3774680000,"10,552.52"
1973-02-05,0.00,"10,587.13","10,445.13","57,580,109.0",4133000000,"10,566.2"
1973-02-02,0.00,"10,484.05","10,363.88","59,876,478.00",3945010000,"10,444.14"
1973-01-30,0.00,"10,496.22","10,359.58","61,761,550.00",3951320000,"10,396.76"
1973-01-27,0.00,"10,493.8","10,359.8","57,656,828.00",4134680000,"10,405.98"
1973-01-24,0.0,"10,444.6","10,320.05","67,662,020.00",3847640000,"10,403.79"
1973-01-21,0.00,"10,391.24","10,250.45","68,972,330.00",3945190000,"10,325.26"
1973-01-18,0.0,"10,366.6","10,155.75","66,978,860.00",4521130000,"10,321.03"
1973-01-15,0,"10,416.94","10,271.61","63,678,054.00",4168360000,"10,374.16"
1973-01-12,0.00,"10,430.16","10,239.34","61,432,178.00",4521050000,"10,282.41"
1973-01-09,0.00,"10,468.55","10,333.05","64,087,356.00",3814440000,"10,383.38"
1973-01-06,0.00,"10,459.18","10,316.5","53,004,755.00",3944280000,"10,402.35"
1973-01-03,0.00,"10,416.79","10,255.58","51,160,305.0",3878620000,"10,392.9"
